status	sim_time	in_0	in_1	
1	3.0973	0	0	
1	3.52629	0	0	
1	3.65144	0	0	
1	3.81926	0	0	
1	4.0128	0	0	
1	4.40879	0	0	
1	4.40882	0	0	
0	4.51528	1	1	
1	4.67476	0	0	
1	4.69714	0	0	
1	5.32589	0	0	
1	5.43376	0	0	
1	5.56439	0	0	
1	6.0092	0	0	
1	7.08994	0	0	
0	0.214276	1	1	
1	0.290569	0	0	
1	0.595315	0	0	
1	0.726503	0	0	
1	2.49368	0	0	
0	0.863889	1	1	
1	1.59538	0	0	
1	1.68795	0	0	
1	2.29641	0	0	
1	7.00214	0	0	
0	2.54148	1	1	
1	2.56571	0	0	
1	2.91077	0	0	
1	4.12622	0	0	
0	11.0746	1	0.751075	
1	11.0778	0	0	
1	11.0778	0	0	
0	1.86169	1	1	
1	1.90277	0	0	
1	2.30226	0	0	
1	2.46061	0	0	
1	5.70128	0	0	
0	48.1578	0.228585	1	
0	26.0713	0.437829	1	
1	26.0817	0	0	
0	7.46802	1	1	
1	7.72728	0	0	
0	0.255008	1	1	
1	0.661282	0	0	
1	1.58701	0	0	
0	2.38596	1	1	
1	2.64822	0	0	
0	2.31105	1	1	
1	2.37065	0	0	
1	2.48307	0	0	
1	2.90661	0	0	
1	3.03764	0	0	
1	3.14872	0	0	
0	3.96083	1	1	
0	4.10132	1	1	
1	4.11299	0	0	
1	4.15168	0	0	
1	4.25409	0	0	
1	4.26212	0	0	
0	2.24255	1	1	
1	2.59488	0	0	
0	3.24794	1	1	
1	3.6213	0	0	
1	3.68584	0	0	
0	2.05159	1	1	
0	2.49548	1	1	
1	3.07197	0	0	
1	3.16479	0	0	
1	3.60425	0	0	
0	1.79277	1	1	
1	1.79902	0	0	
1	2.49424	0	0	
1	2.77103	0	0	
1	2.86017	0	0	
1	3.65774	0	0	
1	3.84607	0	0	
0	4.03469	1	1	
1	4.37507	0	0	
1	4.381	0	0	
1	4.48537	0	0	
1	4.49337	0	0	
1	4.50025	0	0	
1	4.54741	0	0	
1	4.63745	0	0	
1	4.68472	0	0	
0	2.54604	1	1	
1	2.9797	0	0	
1	3.36487	0	0	
1	4.28033	0	0	
0	4.76056	1	1	
0	21.4366	0.13875	1	
0	0.749574	1	1	
1	1.09193	0	0	
1	1.1335	0	0	
1	1.39029	0	0	
1	1.47761	0	0	
0	1.54818	1	1	
1	1.63738	0	0	
1	2.13654	0	0	
1	3.17447	0	0	
0	5.32235	1	1	
1	5.43278	0	0	
0	3.39244	1	1	
0	11.3031	0.0885657	1	
0	11.1459	1	1	
1	11.421	0	0	
0	4.35702	1	1	
0	3.49702	1	1	
1	3.72153	0	0	
0	1.17696	1	1	
1	1.54893	0	0	
1	4.01013	0	0	
1	4.72156	0	0	
0	1.98258	1	1	
1	2.2812	0	0	
1	2.64736	0	0	
1	2.86912	0	0	
1	4.72207	0	0	
0	10.2375	0.501875	1	
1	10.4275	0	0	
1	10.6955	0	0	
1	11.5767	0	0	
1	11.588	0	0	
1	11.8726	0	0	
0	12.7071	0.0623912	1	
1	12.7509	0	0	
1	12.8988	0	0	
0	12.5279	1	1	
0	11.4687	1	1	
0	39.4632	0.18297	1	
0	39.5318	1	1	
0	6.61802	1	1	
1	6.61987	0	0	
1	6.77619	0	0	
1	7.15584	0	0	
0	8.08546	1	1	
1	8.30653	0	0	
0	9.19538	1	1	
0	2.10474	1	1	
0	2.12181	1	1	
1	2.21289	0	0	
1	2.21673	0	0	
0	2.34592	1	1	
0	2.51478	1	1	
1	2.71523	0	0	
1	3.15418	0	0	
1	3.29139	0	0	
0	1.60024	1	1	
1	1.96994	0	0	
0	2.95755	1	1	
1	2.98496	0	0	
1	3.15484	0	0	
1	3.28059	0	0	
1	3.37451	0	0	
1	3.43688	0	0	
1	3.58032	0	0	
1	4.14294	0	0	
0	1.78945	1	1	
0	1.2908	1	1	
1	1.80461	0	0	
1	1.8919	0	0	
1	1.95799	0	0	
1	2.05141	0	0	
1	2.13753	0	0	
1	3.83493	0	0	
1	4.29193	0	0	
0	0.918103	1	1	
1	1.00145	0	0	
0	4.64436	1	0.343666	
1	4.8265	0	0	
0	4.71143	1	0.635767	
1	5.0103	0	0	
1	5.19572	0	0	
1	5.37094	0	0	
1	5.3821	0	0	
1	5.53921	0	0	
1	5.62027	0	0	
0	9.62287	0.561883	1	
0	16.8878	0.719687	0.806406	
0	51.3659	0.278159	1	
0	19.9776	1	1	
1	20.9449	0	0	
0	11.7702	1	1	
0	1.12063	1	1	
1	1.3215	0	0	
0	0.0448621	1	1	
1	0.374364	0	0	
1	1.47665	0	0	
1	1.81635	0	0	
0	1.74149	1	1	
1	1.8247	0	0	
0	0.0679567	1	1	
1	0.161237	0	0	
1	0.741942	0	0	
1	1.02433	0	0	
1	2.67663	0	0	
0	1.68928	1	1	
1	1.7629	0	0	
0	1.96548	1	1	
1	2.67752	0	0	
0	0.285858	1	1	
1	0.656978	0	0	
1	0.683427	0	0	
1	2.91699	0	0	
1	3.08435	0	0	
1	3.12565	0	0	
1	3.16464	0	0	
1	3.30418	0	0	
1	3.32304	0	0	
1	3.4289	0	0	
0	3.72319	1	1	
1	3.73503	0	0	
1	3.80444	0	0	
1	3.88385	0	0	
1	3.99812	0	0	
1	4.13461	0	0	
1	4.30069	0	0	
1	5.05665	0	0	
0	5.27889	1	1	
0	8.76309	1	0.517834	
0	9.19438	1	1	
1	9.21272	0	0	
1	9.35723	0	0	
1	9.63474	0	0	
0	9.64327	1	1	
1	9.70308	0	0	
0	6.60433	1	1	
0	2.14647	1	1	
1	2.30207	0	0	
1	2.49548	0	0	
1	3.74868	0	0	
1	6.6056	0	0	
1	6.76541	0	0	
1	6.90513	0	0	
1	7.23635	0	0	
0	8.14853	1	1	
1	8.80928	0	0	
1	9.04867	0	0	
1	9.05114	0	0	
0	9.77188	1	1	
1	9.91127	0	0	
1	10.1088	0	0	
1	10.3459	0	0	
1	10.5249	0	0	
1	10.7857	0	0	
1	11.0211	0	0	
1	11.1593	0	0	
1	11.1626	0	0	
0	12.8376	1	0.876712	
1	13.0687	0	0	
0	45.0812	0.00390046	1	
0	1.43888	1	1	
1	1.77684	0	0	
1	3.39467	0	0	
1	4.08468	0	0	
1	4.9677	0	0	
0	9.34331	1	1	
0	4.98345	1	1	
1	5.18357	0	0	
0	1.40398	1	1	
1	1.6947	0	0	
1	1.79077	0	0	
1	2.24394	0	0	
1	2.33843	0	0	
0	0.153896	1	1	
1	0.596751	0	0	
1	1.22824	0	0	
1	2.53179	0	0	
0	1.0183	1	1	
0	14.3601	0.0788135	1	
1	14.6609	0	0	
1	14.9504	0	0	
0	15.3765	1	1	
0	9.30215	1	1	
1	9.86065	0	0	
0	9.11369	1	1	
1	9.5427	0	0	
1	10.3193	0	0	
1	10.383	0	0	
0	2.7264	1	1	
1	2.94142	0	0	
1	2.972	0	0	
0	3.55911	1	1	
1	3.60191	0	0	
1	4.24066	0	0	
1	4.52214	0	0	
1	4.7176	0	0	
1	6.3199	0	0	
1	7.89788	0	0	
0	74.3723	0.136571	1	
0	17.3304	1	1	
1	17.7503	0	0	
0	15.9356	1	1	
0	6.41775	1	1	
1	6.43518	0	0	
1	6.90572	0	0	
1	10.2288	0	0	
0	3.88895	1	1	
1	3.99622	0	0	
1	4.09517	0	0	
0	1.20636	1	1	
1	1.52506	0	0	
0	1.81098	1	1	
1	2.12534	0	0	
1	2.38551	0	0	
1	2.58181	0	0	
1	2.72102	0	0	
1	2.74236	0	0	
1	3.31478	0	0	
1	4.30107	0	0	
0	6.79105	1	1	
1	7.03847	0	0	
1	7.05925	0	0	
1	7.54321	0	0	
1	7.59137	0	0	
0	7.91586	1	1	
1	8.40689	0	0	
1	8.45409	0	0	
0	1.33198	1	1	
1	1.43451	0	0	
1	1.51046	0	0	
1	1.74166	0	0	
1	3.7544	0	0	
1	9.25104	0	0	
0	4.74389	1	0.109072	
1	5.78052	0	0	
0	4.29364	1	0.745508	
1	4.33657	0	0	
1	4.37461	0	0	
1	4.57428	0	0	
1	4.75737	0	0	
1	4.85404	0	0	
0	0.517634	1	1	
1	2.06957	0	0	
1	2.60513	0	0	
1	2.63431	0	0	
0	4.49439	1	0.748735	
0	4.51717	1	1	
1	4.58033	0	0	
1	4.68143	0	0	
1	5.14262	0	0	
1	5.52112	0	0	
1	5.58034	0	0	
1	5.64375	0	0	
1	5.88691	0	0	
1	5.93907	0	0	
1	6.26999	0	0	
0	7.87886	1	1	
0	1.58612	1	1	
1	1.76996	0	0	
0	7.57649	0.261891	1	
1	7.6715	0	0	
1	7.90358	0	0	
1	7.97591	0	0	
1	8.0526	0	0	
1	8.14642	0	0	
0	8.29707	1	1	
0	9.2591	0.325984	1	
1	9.32213	0	0	
0	53.3848	0.179192	1	
0	24.0031	1	1	
0	10.4123	1	1	
1	10.7938	0	0	
1	11.4156	0	0	
1	11.7927	0	0	
1	12.473	0	0	
0	12.7451	1	1	
1	12.811	0	0	
1	12.8484	0	0	
1	13.7394	0	0	
0	16.4954	1	1	
1	16.5102	0	0	
0	13.0544	1	0.822812	
1	13.1572	0	0	
1	13.2037	0	0	
1	14.0815	0	0	
0	10.9001	1	1	
1	12.2014	0	0	
1	12.3958	0	0	
1	13.4852	0	0	
0	13.6767	1	1	
1	14.1243	0	0	
1	14.2635	0	0	
1	14.3555	0	0	
0	8.25747	1	1	
1	8.5384	0	0	
0	1.18511	1	1	
1	1.21321	0	0	
1	1.9952	0	0	
0	0.628836	1	1	
1	0.881294	0	0	
1	0.981828	0	0	
1	1.20391	0	0	
1	2.8623	0	0	
1	4.24259	0	0	
0	5.4196	1	1	
1	5.65766	0	0	
1	5.80209	0	0	
1	5.8698	0	0	
1	6.29599	0	0	
0	6.65218	1	1	
1	6.6622	0	0	
1	6.75007	0	0	
0	2.11706	1	1	
1	2.20368	0	0	
1	2.22069	0	0	
0	3.4094	1	1	
1	3.96425	0	0	
1	4.43999	0	0	
1	4.73025	0	0	
0	5.95039	1	0.815708	
1	6.2787	0	0	
1	7.10419	0	0	
1	7.26576	0	0	
1	7.29297	0	0	
1	7.41701	0	0	
1	7.83304	0	0	
0	8.24439	1	1	
0	7.46625	1	1	
1	7.49334	0	0	
1	7.66698	0	0	
1	8.03816	0	0	
1	8.29613	0	0	
1	8.57726	0	0	
1	8.61996	0	0	
1	8.8162	0	0	
0	4.75214	1	1	
1	4.83231	0	0	
1	5.29365	0	0	
0	4.97763	1	1	
1	5.60739	0	0	
1	6.52528	0	0	
1	7.09093	0	0	
0	1.54355	1	1	
1	1.6562	0	0	
1	1.7929	0	0	
1	1.81105	0	0	
1	2.39075	0	0	
0	6.04765	1	0.910868	
0	6.35825	1	1	
1	6.4899	0	0	
0	1.40606	1	1	
1	2.24336	0	0	
1	2.32951	0	0	
1	3.46511	0	0	
1	3.78533	0	0	
0	4.61357	1	1	
1	4.6417	0	0	
1	5.03774	0	0	
1	6.45978	0	0	
1	6.66919	0	0	
1	6.84796	0	0	
1	6.87821	0	0	
1	7.18627	0	0	
0	7.35586	1	1	
1	7.38436	0	0	
1	7.40619	0	0	
1	7.48767	0	0	
1	7.5669	0	0	
1	7.62737	0	0	
1	7.90611	0	0	
0	6.97471	1	1	
1	7.01019	0	0	
1	7.14515	0	0	
1	7.19906	0	0	
1	7.31486	0	0	
1	8.03712	0	0	
1	8.06627	0	0	
0	8.21766	1	1	
1	8.44196	0	0	
0	12.0958	1	0.711909	
1	12.2565	0	0	
1	12.2889	0	0	
1	12.5384	0	0	
0	5.00756	1	1	
1	5.04354	0	0	
1	7.36989	0	0	
1	7.67167	0	0	
0	1.68376	1	1	
1	2.00735	0	0	
1	2.20356	0	0	
1	2.77508	0	0	
0	4.81153	1	0.502901	
0	3.07062	1	1	
1	4.69208	0	0	
1	4.93514	0	0	
1	5.14493	0	0	
0	5.62465	1	1	
1	5.64666	0	0	
1	5.73592	0	0	
1	6.18703	0	0	
1	6.76727	0	0	
1	8.00134	0	0	
1	8.26701	0	0	
0	4.62921	1	1	
1	5.08522	0	0	
1	5.50182	0	0	
1	5.54903	0	0	
0	0.472731	1	1	
0	0.434761	1	1	
1	0.50044	0	0	
1	0.644617	0	0	
1	0.653856	0	0	
1	1.37363	0	0	
1	1.43281	0	0	
1	2.70452	0	0	
0	4.875	1	1	
1	5.21564	0	0	
1	5.52188	0	0	
1	5.64232	0	0	
0	24.5191	0.309319	1	
0	5.91839	1	1	
1	6.01474	0	0	
1	6.26006	0	0	
1	6.38427	0	0	
0	3.66203	1	1	
1	4.46345	0	0	
1	4.79532	0	0	
1	5.54071	0	0	
1	7.0573	0	0	
0	7.17467	1	1	
0	7.35864	1	1	
0	4.58413	1	1	
1	5.21358	0	0	
1	5.42223	0	0	
1	7.06422	0	0	
0	6.63674	1	1	
1	6.77873	0	0	
1	7.00789	0	0	
1	7.82384	0	0	
1	7.89934	0	0	
1	8.09071	0	0	
0	0.674971	1	1	
1	1.25494	0	0	
0	0.849355	1	1	
1	1.11636	0	0	
1	1.55869	0	0	
1	1.72465	0	0	
1	2.01914	0	0	
1	2.08834	0	0	
1	2.75921	0	0	
1	3.04199	0	0	
0	4.82896	1	1	
1	5.60589	0	0	
1	6.73154	0	0	
0	8.37353	1	1	
0	5.89335	1	1	
1	6.52018	0	0	
0	11.3887	0.205457	1	
1	11.6585	0	0	
0	20.3632	1	0.573067	
0	16.5943	1	1	
0	10.4579	1	1	
1	10.6618	0	0	
0	2.08182	1	1	
1	3.21825	0	0	
1	3.42063	0	0	
1	3.77496	0	0	
1	5.55213	0	0	
1	11.0872	0	0	
1	12.3219	0	0	
0	12.9972	1	1	
1	13.6587	0	0	
1	13.7867	0	0	
0	5.72362	1	1	
1	5.75093	0	0	
1	6.37535	0	0	
1	6.85947	0	0	
0	4.89597	1	1	
1	5.08598	0	0	
0	6.58234	0.818846	1	
0	32.9689	0.0641115	1	
0	24.8381	1	1	
0	13.6098	1	1	
1	13.7741	0	0	
0	8.97261	1	1	
1	9.60302	0	0	
0	7.64333	1	1	
1	7.6507	0	0	
0	8.06094	1	1	
1	8.11012	0	0	
1	8.89364	0	0	
1	8.90499	0	0	
1	8.93408	0	0	
0	8.2794	1	1	
1	8.53371	0	0	
1	8.63678	0	0	
1	8.67658	0	0	
1	9.18988	0	0	
1	10.0326	0	0	
1	10.0786	0	0	
1	10.1958	0	0	
1	10.2459	0	0	
1	12.4137	0	0	
0	36.9128	0.368057	1	
0	36.9163	1	1	
0	5.19456	1	1	
0	2.51969	1	1	
1	2.8232	0	0	
1	3.54086	0	0	
1	3.76851	0	0	
0	1.54034	1	1	
1	1.55663	0	0	
1	1.86987	0	0	
1	1.88946	0	0	
1	3.32605	0	0	
1	4.74448	0	0	
0	5.17157	1	1	
1	5.39699	0	0	
1	5.57667	0	0	
1	5.59782	0	0	
0	6.093	1	0.931212	
1	6.15557	0	0	
1	6.17825	0	0	
1	6.21576	0	0	
1	6.25779	0	0	
0	1.25224	1	1	
1	1.4576	0	0	
0	24.612	0.0533651	1	
0	2.08455	1	1	
1	2.4794	0	0	
1	2.54862	0	0	
1	3.53533	0	0	
1	3.71262	0	0	
0	5.34936	1	1	
1	5.42902	0	0	
1	5.65603	0	0	
1	5.80347	0	0	
0	2.75217	1	1	
0	2.65856	1	1	
1	2.70229	0	0	
1	3.64151	0	0	
1	3.79259	0	0	
1	3.86842	0	0	
1	3.88329	0	0	
1	4.46334	0	0	
1	5.0049	0	0	
1	6.14084	0	0	
0	7.43463	1	1	
0	0.553935	1	1	
1	0.735209	0	0	
1	1.1545	0	0	
1	2.25926	0	0	
0	2.41205	1	1	
0	7.93547	1	0.220242	
0	6.41793	1	1	
0	39.4299	0.154499	1	
0	8.3677	1	1	
1	8.4982	0	0	
1	9.02053	0	0	
0	7.4973	1	1	
1	8.13059	0	0	
0	9.6233	1	1	
1	9.76879	0	0	
0	5.72341	1	1	
1	5.79074	0	0	
1	6.161	0	0	
0	7.59133	1	1	
1	7.91498	0	0	
0	1.81648	1	1	
1	3.10721	0	0	
1	3.1102	0	0	
1	3.39749	0	0	
1	3.92737	0	0	
1	8.06251	0	0	
1	8.53537	0	0	
1	10.1015	0	0	
0	4.56325	1	1	
1	4.6871	0	0	
1	4.71081	0	0	
1	5.12393	0	0	
1	6.22314	0	0	
0	6.3195	1	1	
1	6.34366	0	0	
1	7.51652	0	0	
1	8.28635	0	0	
0	11.2052	0.232881	1	
1	11.3857	0	0	
1	11.425	0	0	
0	7.81305	1	1	
1	7.99747	0	0	
1	8.5413	0	0	
0	6.15907	1	1	
1	6.27878	0	0	
1	6.53384	0	0	
0	2.6428	1	1	
0	1.53133	1	0.518661	
1	1.5373	0	0	
1	2.39103	0	0	
1	2.88349	0	0	
0	14.3086	0.0268635	1	
1	14.4297	0	0	
1	14.752	0	0	
0	7.89213	1	1	
0	3.91636	1	1	
1	4.46355	0	0	
1	5.97543	0	0	
1	7.41279	0	0	
0	8.15312	1	1	
1	8.17858	0	0	
1	9.01406	0	0	
0	8.97241	1	1	
1	9.0639	0	0	
1	9.17204	0	0	
1	9.60206	0	0	
1	9.69409	0	0	
1	9.79765	0	0	
1	9.92394	0	0	
0	10.147	1	1	
0	11.5151	1	0.90679	
1	11.832	0	0	
1	11.8451	0	0	
1	11.917	0	0	
0	9.95289	0.332596	1	
0	7.87084	1	0.191998	
0	3.4608	1	1	
1	4.04217	0	0	
1	4.42974	0	0	
1	5.32751	0	0	
1	6.3283	0	0	
1	8.17352	0	0	
0	6.72883	1	1	
1	7.09481	0	0	
0	2.18318	1	1	
0	7.07798	0.0609852	1	
1	7.24049	0	0	
1	7.59945	0	0	
1	7.79078	0	0	
0	7.80879	1	1	
0	7.86996	1	1	
1	7.94365	0	0	
0	32.5886	0.0326696	1	
0	24.6839	1	1	
0	18.195	1	1	
0	10.1944	1	1	
0	2.56887	1	1	
1	3.05069	0	0	
1	3.23694	0	0	
0	3.14927	1	1	
1	3.77567	0	0	
1	4.06123	0	0	
1	4.92706	0	0	
0	5.10918	1	1	
0	1.9374	1	1	
1	2.05189	0	0	
1	3.34726	0	0	
1	3.98265	0	0	
1	5.15003	0	0	
1	5.2794	0	0	
0	5.39015	1	1	
1	5.40641	0	0	
1	5.58451	0	0	
0	5.99669	1	1	
0	6.10647	1	1	
1	6.1511	0	0	
1	6.34987	0	0	
1	6.50404	0	0	
1	6.7272	0	0	
0	1.79519	1	0.883296	
1	2.18646	0	0	
1	2.64479	0	0	
1	2.83848	0	0	
1	3.1719	0	0	
1	4.12387	0	0	
0	6.33776	1	1	
0	1.53656	1	1	
1	1.64618	0	0	
1	2.40311	0	0	
1	2.61832	0	0	
0	3.37205	1	1	
1	3.45647	0	0	
1	3.53289	0	0	
1	4.05091	0	0	
0	6.20067	1	0.482633	
1	6.30497	0	0	
1	6.36908	0	0	
1	6.52092	0	0	
0	11.4034	0.148216	1	
0	2.83748	1	1	
1	3.01081	0	0	
1	3.96747	0	0	
1	4.52326	0	0	
1	4.80499	0	0	
0	4.90849	1	1	
1	4.95604	0	0	
1	5.2696	0	0	
1	6.42092	0	0	
0	49.2797	0.137295	1	
0	1.78916	1	1	
1	1.99652	0	0	
1	2.11823	0	0	
1	2.12651	0	0	
1	2.85805	0	0	
0	7.18944	1	1	
1	7.99562	0	0	
1	8.17918	0	0	
0	2.34339	1	1	
1	2.51041	0	0	
1	2.8976	0	0	
1	2.93878	0	0	
1	4.69257	0	0	
1	8.365	0	0	
0	20.7328	1	0.404742	
1	20.9925	0	0	
0	0.704404	1	1	
1	0.719502	0	0	
1	1.40192	0	0	
1	1.7417	0	0	
1	1.98116	0	0	
0	5.74879	1	1	
1	5.76365	0	0	
1	6.88041	0	0	
1	6.89096	0	0	
0	4.28847	1	0.329975	
1	4.7531	0	0	
1	5.11286	0	0	
1	5.11386	0	0	
1	5.74016	0	0	
1	7.42619	0	0	
0	7.5933	1	1	
0	19.1938	0.49143	0.710641	
0	10.2945	1	1	
1	11.2025	0	0	
0	25.2609	0.666467	0.777503	
1	25.6936	0	0	
0	7.60836	1	1	
0	1.12225	1	1	
1	1.55841	0	0	
1	1.77082	0	0	
1	2.56428	0	0	
0	6.57148	1	1	
1	6.70877	0	0	
1	7.61178	0	0	
1	7.62896	0	0	
1	7.69029	0	0	
0	20.7492	0.243726	1	
0	7.19852	1	1	
1	7.30254	0	0	
1	7.36313	0	0	
0	1.46666	1	1	
1	1.92794	0	0	
0	1.3812	1	1	
1	1.97237	0	0	
1	2.06115	0	0	
1	2.24562	0	0	
1	2.44876	0	0	
0	2.80361	1	1	
1	2.99254	0	0	
1	3.23807	0	0	
1	3.78881	0	0	
1	3.81901	0	0	
0	4.13924	1	1	
0	3.99936	1	1	
1	4.02841	0	0	
1	4.21461	0	0	
1	4.40893	0	0	
1	4.6665	0	0	
1	4.81151	0	0	
1	4.90186	0	0	
1	5.02611	0	0	
1	5.08529	0	0	
1	5.56365	0	0	
0	21.5984	0.188815	1	
1	21.6845	0	0	
1	21.9484	0	0	
0	15.1491	1	1	
1	15.2772	0	0	
0	3.24225	1	1	
0	0.520511	1	1	
1	1.22069	0	0	
1	1.53806	0	0	
1	2.68204	0	0	
1	3.30161	0	0	
1	3.43447	0	0	
1	3.84378	0	0	
1	3.89565	0	0	
1	8.6661	0	0	
0	2.80621	1	1	
0	0.486703	1	1	
1	0.553541	0	0	
1	0.676318	0	0	
1	0.703061	0	0	
1	2.89307	0	0	
0	1.04845	1	1	
1	1.15598	0	0	
1	3.53544	0	0	
1	3.68187	0	0	
1	3.97899	0	0	
1	4.03496	0	0	
1	4.35282	0	0	
1	5.05766	0	0	
1	6.1354	0	0	
0	8.37023	1	1	
0	4.73161	1	0.484556	
1	6.0349	0	0	
1	6.14228	0	0	
1	6.23782	0	0	
1	6.2618	0	0	
0	22.3918	0.217535	1	
0	1.98323	1	1	
1	2.32703	0	0	
1	2.35668	0	0	
1	2.95683	0	0	
1	5.40338	0	0	
0	16.9367	1	1	
1	17.3335	0	0	
0	13.1556	1	1	
1	13.5871	0	0	
0	13.831	1	1	
0	1.93424	1	1	
1	1.96329	0	0	
1	2.16297	0	0	
0	2.81824	1	1	
0	2.82568	1	1	
1	2.87373	0	0	
1	3.22604	0	0	
1	3.4776	0	0	
1	3.47905	0	0	
0	3.781	1	1	
1	3.92828	0	0	
1	4.05724	0	0	
1	4.19431	0	0	
0	0.0796211	1	1	
1	1.72804	0	0	
1	3.32428	0	0	
1	4.60015	0	0	
1	4.89015	0	0	
1	5.21718	0	0	
1	7.38825	0	0	
1	7.85782	0	0	
0	3.24199	1	1	
1	3.59508	0	0	
1	3.69189	0	0	
1	4.0168	0	0	
0	6.88271	1	0.482418	
0	6.92595	1	1	
1	6.92679	0	0	
1	7.07206	0	0	
0	7.85428	0.0293951	1	
1	7.89121	0	0	
1	7.9991	0	0	
0	6.05602	1	0.866414	
1	6.50223	0	0	
1	6.64531	0	0	
1	6.74406	0	0	
1	6.77846	0	0	
1	7.95783	0	0	
1	8.1312	0	0	
1	8.15986	0	0	
0	5.59931	1	0.800797	
1	5.61874	0	0	
1	5.7485	0	0	
1	6.64726	0	0	
0	9.81219	1	0.715195	
1	10.0426	0	0	
0	7.20775	1	0.221361	
1	7.43493	0	0	
1	9.38528	0	0	
1	9.46951	0	0	
0	10.461	1	1	
1	10.6065	0	0	
0	12.9375	1	0.830517	
0	13.5917	1	1	
1	13.7551	0	0	
1	13.802	0	0	
0	58.6372	0.131048	1	
0	35.8745	1	1	
0	9.81893	1	1	
0	7.17408	1	1	
0	5.97691	1	1	
1	7.00349	0	0	
1	7.22536	0	0	
1	7.23558	0	0	
0	4.12993	1	1	
1	4.17994	0	0	
1	4.64419	0	0	
1	6.08608	0	0	
1	7.89763	0	0	
1	8.17363	0	0	
0	3.12474	1	1	
0	4.42793	1	1	
1	4.62979	0	0	
1	4.86157	0	0	
0	2.90179	1	1	
0	2.73596	1	1	
1	3.1891	0	0	
1	4.01172	0	0	
1	4.23935	0	0	
1	4.3426	0	0	
1	4.55859	0	0	
1	4.78178	0	0	
1	4.94402	0	0	
1	5.35975	0	0	
1	5.37833	0	0	
1	6.00252	0	0	
1	6.2023	0	0	
0	7.72779	1	1	
0	1.18515	1	1	
1	1.27501	0	0	
1	2.00953	0	0	
1	2.79224	0	0	
0	14.3535	0.35865	1	
0	13.6294	1	1	
1	14.0491	0	0	
1	14.2986	0	0	
1	14.4102	0	0	
0	14.8817	1	1	
0	14.9053	1	1	
1	15.0052	0	0	
0	5.44014	1	1	
1	5.80004	0	0	
1	6.65556	0	0	
1	7.80945	0	0	
0	11.9459	1	0.718598	
1	12.013	0	0	
0	11.0932	1	1	
0	0.686175	1	1	
1	0.9334	0	0	
0	0.814766	1	1	
0	0.203448	1	1	
1	1.15909	0	0	
1	1.23896	0	0	
1	1.33147	0	0	
1	1.38857	0	0	
1	2.2061	0	0	
1	3.15178	0	0	
1	3.1638	0	0	
1	3.86166	0	0	
0	1.62522	1	1	
1	1.86568	0	0	
1	1.86922	0	0	
1	4.49769	0	0	
0	90.9578	0.0557944	1	
0	17.0432	1	1	
1	19.2126	0	0	
1	20.0222	0	0	
0	6.79294	1	1	
1	7.60607	0	0	
0	4.74168	1	1	
1	4.86395	0	0	
1	5.3957	0	0	
1	5.54296	0	0	
1	5.7858	0	0	
1	7.65164	0	0	
1	7.74944	0	0	
1	10.3541	0	0	
0	13.4748	1	1	
0	2.09201	1	1	
1	2.12275	0	0	
1	3.22794	0	0	
1	3.53654	0	0	
0	3.56003	1	1	
1	4.31949	0	0	
1	4.46461	0	0	
1	4.58474	0	0	
1	5.66024	0	0	
0	8.86266	1	1	
1	9.00092	0	0	
0	4.12605	0.760623	1	
1	4.16336	0	0	
1	4.40319	0	0	
1	4.89743	0	0	
0	2.3544	1	1	
1	2.90845	0	0	
1	3.03819	0	0	
1	3.26205	0	0	
0	16.7273	0.413436	1	
1	16.7902	0	0	
0	10.0187	1	1	
0	5.91493	1	1	
1	6.08072	0	0	
0	6.40911	1	1	
1	6.46989	0	0	
1	6.98667	0	0	
1	7.10039	0	0	
0	7.25255	1	1	
1	8.10844	0	0	
1	8.1297	0	0	
1	8.31031	0	0	
1	8.83867	0	0	
1	9.64397	0	0	
1	10.0746	0	0	
1	10.7676	0	0	
0	2.17961	1	1	
1	2.5082	0	0	
1	3.71065	0	0	
1	3.93946	0	0	
0	1.98023	1	1	
1	2.19163	0	0	
1	3.32609	0	0	
1	3.87182	0	0	
0	3.81506	1	1	
1	4.6076	0	0	
1	4.95927	0	0	
1	5.5026	0	0	
1	5.71754	0	0	
1	6.07008	0	0	
0	44.0563	0.145961	1	
0	28.9695	1	1	
1	29.019	0	0	
0	9.22089	1	1	
1	9.39842	0	0	
1	9.40996	0	0	
1	11.7937	0	0	
0	12.2743	1	1	
0	0.746733	1	1	
1	0.937979	0	0	
1	2.22451	0	0	
1	3.16682	0	0	
1	4.08778	0	0	
0	2.27922	1	1	
1	2.34922	0	0	
1	3.04435	0	0	
1	3.66335	0	0	
1	7.4426	0	0	
0	2.216	1	1	
1	2.5923	0	0	
1	2.65258	0	0	
1	2.83846	0	0	
1	3.13469	0	0	
0	3.42862	1	1	
1	3.50713	0	0	
1	3.90977	0	0	
1	6.02753	0	0	
0	8.15818	1	1	
1	8.27832	0	0	
1	8.71722	0	0	
0	19.0363	0.511347	1	
0	19.2188	1	1	
1	19.2623	0	0	
1	19.2934	0	0	
0	17.905	1	0.8006	
1	18.2619	0	0	
0	7.55743	1	1	
1	7.97723	0	0	
0	0.818566	1	1	
1	1.09199	0	0	
1	1.67061	0	0	
1	3.34355	0	0	
0	2.92664	1	1	
1	3.15486	0	0	
1	3.65374	0	0	
0	4.18708	1	1	
1	4.22486	0	0	
1	4.28562	0	0	
0	4.61969	1	1	
